index,event_type,timestamp,user_role,user,source_IP,region,response_code,resource_type,action,hour,unusual_hour,geo_anomaly,failed_action,failed_actions_count,action_count
14622,VPC Flow Log,2024-09-06 00:26:10,IAMUser,test-user,192.168.76.16,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
14623,VPC Flow Log,2024-09-03 00:40:24,IAMUser,test-user,192.168.144.139,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
14624,VPC Flow Log,2024-08-29 19:56:36,IAMUser,test-user,192.168.4.28,us-east-1,OK,VPC,VPC Flow,19,1,0,0,0,
14625,VPC Flow Log,2024-09-06 09:40:01,IAMUser,test-user,192.168.166.141,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14626,VPC Flow Log,2024-09-09 09:35:10,IAMUser,dev-user,192.168.97.227,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14627,VPC Flow Log,2024-08-31 20:05:51,IAMUser,test-user,192.168.137.247,us-east-1,OK,VPC,VPC Flow,20,1,0,0,0,
14628,VPC Flow Log,2024-09-08 08:20:02,IAMUser,test-user,192.168.52.81,us-east-1,OK,VPC,VPC Flow,8,1,0,0,0,
14629,VPC Flow Log,2024-09-05 06:51:37,IAMUser,admin,192.168.233.189,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
14630,VPC Flow Log,2024-09-09 17:03:58,IAMUser,dev-user,192.168.96.55,us-east-1,OK,VPC,VPC Flow,17,0,0,0,0,
14631,VPC Flow Log,2024-09-01 09:30:58,IAMUser,test-user,192.168.80.0,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14632,VPC Flow Log,2024-09-08 06:47:28,IAMUser,dev-user,192.168.118.237,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
14633,VPC Flow Log,2024-09-04 23:24:47,IAMUser,test-user,192.168.202.41,us-east-1,OK,VPC,VPC Flow,23,1,0,0,0,
14634,VPC Flow Log,2024-09-12 03:41:03,IAMUser,dev-user,192.168.245.63,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
14635,VPC Flow Log,2024-09-09 00:11:44,IAMUser,admin,192.168.49.10,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
14636,VPC Flow Log,2024-09-06 08:18:32,IAMUser,test-user,192.168.217.154,us-east-1,OK,VPC,VPC Flow,8,1,0,0,0,
14637,VPC Flow Log,2024-09-11 08:42:50,IAMUser,dev-user,192.168.144.183,us-east-1,OK,VPC,VPC Flow,8,1,0,0,0,
14638,VPC Flow Log,2024-09-04 13:57:15,IAMUser,admin,192.168.249.220,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
14639,VPC Flow Log,2024-09-08 17:46:52,IAMUser,test-user,192.168.198.50,us-east-1,OK,VPC,VPC Flow,17,0,0,0,0,
14640,VPC Flow Log,2024-09-11 09:21:16,IAMUser,test-user,192.168.63.33,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14641,VPC Flow Log,2024-09-05 05:01:17,IAMUser,test-user,192.168.240.63,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
14642,VPC Flow Log,2024-09-04 03:03:46,IAMUser,test-user,192.168.28.29,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
14643,VPC Flow Log,2024-09-09 12:07:50,IAMUser,test-user,192.168.166.216,us-east-1,OK,VPC,VPC Flow,12,0,0,0,0,
14644,VPC Flow Log,2024-09-08 09:08:52,IAMUser,dev-user,192.168.219.194,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14645,VPC Flow Log,2024-09-02 22:53:03,IAMUser,admin,192.168.22.155,us-east-1,OK,VPC,VPC Flow,22,1,0,0,0,
14646,VPC Flow Log,2024-09-01 13:00:43,IAMUser,admin,192.168.230.48,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
14647,VPC Flow Log,2024-09-06 00:51:13,IAMUser,admin,192.168.69.77,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
14648,VPC Flow Log,2024-08-29 21:51:26,IAMUser,dev-user,192.168.102.172,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
14649,VPC Flow Log,2024-08-30 18:22:21,IAMUser,dev-user,192.168.68.174,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
14650,VPC Flow Log,2024-09-06 01:14:44,IAMUser,test-user,192.168.191.141,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
14651,VPC Flow Log,2024-09-07 05:31:52,IAMUser,admin,192.168.75.156,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
14652,VPC Flow Log,2024-09-11 04:22:35,IAMUser,test-user,192.168.230.73,us-east-1,OK,VPC,VPC Flow,4,1,0,0,0,
14653,VPC Flow Log,2024-08-30 11:54:26,IAMUser,admin,192.168.248.99,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
14654,VPC Flow Log,2024-09-11 10:26:03,IAMUser,dev-user,192.168.226.121,us-east-1,OK,VPC,VPC Flow,10,0,0,0,0,
14655,VPC Flow Log,2024-09-12 08:25:47,IAMUser,test-user,192.168.60.247,us-east-1,OK,VPC,VPC Flow,8,1,0,0,0,
14656,VPC Flow Log,2024-09-03 15:35:36,IAMUser,admin,192.168.196.17,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
14657,VPC Flow Log,2024-09-04 05:01:30,IAMUser,admin,192.168.159.142,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
14658,VPC Flow Log,2024-09-07 08:59:03,IAMUser,dev-user,192.168.104.177,us-east-1,OK,VPC,VPC Flow,8,1,0,0,0,
14659,VPC Flow Log,2024-09-03 08:54:03,IAMUser,dev-user,192.168.177.51,us-east-1,OK,VPC,VPC Flow,8,1,0,0,0,
14660,VPC Flow Log,2024-09-02 04:27:30,IAMUser,dev-user,192.168.79.170,us-east-1,OK,VPC,VPC Flow,4,1,0,0,0,
14661,VPC Flow Log,2024-09-05 16:07:05,IAMUser,test-user,192.168.77.160,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
14662,VPC Flow Log,2024-09-05 01:11:53,IAMUser,dev-user,192.168.105.70,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
14663,VPC Flow Log,2024-09-01 12:27:49,IAMUser,test-user,192.168.198.25,us-east-1,OK,VPC,VPC Flow,12,0,0,0,0,
14664,VPC Flow Log,2024-08-30 15:54:28,IAMUser,dev-user,192.168.241.253,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
14665,VPC Flow Log,2024-09-03 02:46:26,IAMUser,admin,192.168.87.21,us-east-1,OK,VPC,VPC Flow,2,1,0,0,0,
14666,VPC Flow Log,2024-08-30 17:06:50,IAMUser,test-user,192.168.31.231,us-east-1,OK,VPC,VPC Flow,17,0,0,0,0,
14667,VPC Flow Log,2024-09-11 21:59:55,IAMUser,test-user,192.168.67.244,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
14668,VPC Flow Log,2024-09-05 03:55:00,IAMUser,dev-user,192.168.8.129,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
14669,VPC Flow Log,2024-08-30 16:15:56,IAMUser,test-user,192.168.229.165,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
14670,VPC Flow Log,2024-09-01 22:34:47,IAMUser,admin,192.168.15.137,us-east-1,OK,VPC,VPC Flow,22,1,0,0,0,
14671,VPC Flow Log,2024-09-10 17:57:35,IAMUser,admin,192.168.8.134,us-east-1,OK,VPC,VPC Flow,17,0,0,0,0,
14672,VPC Flow Log,2024-09-12 03:35:15,IAMUser,dev-user,192.168.153.97,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
14673,VPC Flow Log,2024-09-09 04:22:14,IAMUser,test-user,192.168.209.139,us-east-1,OK,VPC,VPC Flow,4,1,0,0,0,
14674,VPC Flow Log,2024-09-12 13:33:22,IAMUser,dev-user,192.168.191.244,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
14675,VPC Flow Log,2024-09-05 11:25:09,IAMUser,dev-user,192.168.19.69,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
14676,VPC Flow Log,2024-09-02 09:52:29,IAMUser,admin,192.168.42.142,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14677,VPC Flow Log,2024-09-07 18:31:41,IAMUser,dev-user,192.168.39.228,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
14678,VPC Flow Log,2024-09-05 07:45:32,IAMUser,dev-user,192.168.55.60,us-east-1,OK,VPC,VPC Flow,7,1,0,0,0,
14679,VPC Flow Log,2024-09-10 09:47:17,IAMUser,admin,192.168.161.62,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14680,VPC Flow Log,2024-09-11 16:57:59,IAMUser,dev-user,192.168.17.29,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
14681,VPC Flow Log,2024-09-08 13:16:50,IAMUser,test-user,192.168.76.253,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
14682,VPC Flow Log,2024-09-01 21:49:19,IAMUser,dev-user,192.168.39.93,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
14683,VPC Flow Log,2024-09-02 23:30:23,IAMUser,admin,192.168.230.145,us-east-1,OK,VPC,VPC Flow,23,1,0,0,0,
14684,VPC Flow Log,2024-09-11 13:03:59,IAMUser,dev-user,192.168.138.70,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
14685,VPC Flow Log,2024-09-07 22:12:51,IAMUser,test-user,192.168.148.86,us-east-1,OK,VPC,VPC Flow,22,1,0,0,0,
14686,VPC Flow Log,2024-09-12 05:52:42,IAMUser,admin,192.168.137.155,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
14687,VPC Flow Log,2024-09-09 15:12:31,IAMUser,test-user,192.168.55.6,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
14688,VPC Flow Log,2024-09-11 01:53:14,IAMUser,test-user,192.168.95.104,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
14689,VPC Flow Log,2024-08-30 20:02:51,IAMUser,test-user,192.168.40.129,us-east-1,OK,VPC,VPC Flow,20,1,0,0,0,
14690,VPC Flow Log,2024-09-10 19:54:19,IAMUser,dev-user,192.168.12.183,us-east-1,OK,VPC,VPC Flow,19,1,0,0,0,
14691,VPC Flow Log,2024-09-07 09:58:33,IAMUser,admin,192.168.66.201,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14692,VPC Flow Log,2024-08-31 05:56:33,IAMUser,admin,192.168.49.125,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
14693,VPC Flow Log,2024-09-11 01:33:28,IAMUser,test-user,192.168.244.111,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
14694,VPC Flow Log,2024-09-05 17:27:40,IAMUser,dev-user,192.168.239.152,us-east-1,OK,VPC,VPC Flow,17,0,0,0,0,
14695,VPC Flow Log,2024-09-06 19:20:09,IAMUser,test-user,192.168.24.69,us-east-1,OK,VPC,VPC Flow,19,1,0,0,0,
14696,VPC Flow Log,2024-09-08 16:52:29,IAMUser,admin,192.168.204.164,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
14697,VPC Flow Log,2024-09-09 03:25:48,IAMUser,admin,192.168.156.245,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
14698,VPC Flow Log,2024-08-29 13:48:24,IAMUser,test-user,192.168.144.43,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
14699,VPC Flow Log,2024-09-04 14:44:02,IAMUser,test-user,192.168.243.50,us-east-1,OK,VPC,VPC Flow,14,0,0,0,0,
14700,VPC Flow Log,2024-09-01 09:43:06,IAMUser,dev-user,192.168.201.222,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14701,VPC Flow Log,2024-09-09 15:52:19,IAMUser,dev-user,192.168.141.233,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
14702,VPC Flow Log,2024-09-12 06:47:09,IAMUser,test-user,192.168.248.7,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
14703,VPC Flow Log,2024-09-06 14:53:01,IAMUser,test-user,192.168.22.33,us-east-1,OK,VPC,VPC Flow,14,0,0,0,0,
14704,VPC Flow Log,2024-09-05 03:34:44,IAMUser,test-user,192.168.178.71,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
14705,VPC Flow Log,2024-08-31 16:49:54,IAMUser,test-user,192.168.220.102,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
14706,VPC Flow Log,2024-09-09 06:21:23,IAMUser,dev-user,192.168.60.10,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
14707,VPC Flow Log,2024-09-07 07:49:37,IAMUser,dev-user,192.168.53.40,us-east-1,OK,VPC,VPC Flow,7,1,0,0,0,
14708,VPC Flow Log,2024-09-07 03:59:55,IAMUser,dev-user,192.168.237.210,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
14709,VPC Flow Log,2024-08-29 19:05:14,IAMUser,admin,192.168.72.203,us-east-1,OK,VPC,VPC Flow,19,1,0,0,0,
14710,VPC Flow Log,2024-09-09 15:56:16,IAMUser,dev-user,192.168.208.68,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
14711,VPC Flow Log,2024-08-30 03:13:30,IAMUser,admin,192.168.191.174,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
14712,VPC Flow Log,2024-09-05 11:29:50,IAMUser,admin,192.168.172.209,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
14713,VPC Flow Log,2024-09-09 12:34:43,IAMUser,dev-user,192.168.148.101,us-east-1,OK,VPC,VPC Flow,12,0,0,0,0,
14714,VPC Flow Log,2024-08-30 08:26:07,IAMUser,admin,192.168.99.147,us-east-1,OK,VPC,VPC Flow,8,1,0,0,0,
14715,VPC Flow Log,2024-08-31 12:52:40,IAMUser,dev-user,192.168.157.89,us-east-1,OK,VPC,VPC Flow,12,0,0,0,0,
14716,VPC Flow Log,2024-09-07 09:37:25,IAMUser,admin,192.168.131.54,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14717,VPC Flow Log,2024-09-06 14:25:40,IAMUser,dev-user,192.168.179.73,us-east-1,OK,VPC,VPC Flow,14,0,0,0,0,
14718,VPC Flow Log,2024-09-11 17:39:26,IAMUser,test-user,192.168.107.161,us-east-1,OK,VPC,VPC Flow,17,0,0,0,0,
14719,VPC Flow Log,2024-09-08 21:41:21,IAMUser,admin,192.168.26.232,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
14720,VPC Flow Log,2024-09-04 16:47:19,IAMUser,dev-user,192.168.182.240,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
14721,VPC Flow Log,2024-09-10 16:36:44,IAMUser,test-user,192.168.141.152,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
14722,VPC Flow Log,2024-09-09 20:32:30,IAMUser,test-user,192.168.124.184,us-east-1,OK,VPC,VPC Flow,20,1,0,0,0,
14723,VPC Flow Log,2024-09-09 22:02:08,IAMUser,dev-user,192.168.157.239,us-east-1,OK,VPC,VPC Flow,22,1,0,0,0,
14724,VPC Flow Log,2024-09-06 08:31:23,IAMUser,admin,192.168.47.6,us-east-1,OK,VPC,VPC Flow,8,1,0,0,0,
14725,VPC Flow Log,2024-08-30 00:45:39,IAMUser,admin,192.168.2.152,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
14726,VPC Flow Log,2024-09-02 11:38:49,IAMUser,dev-user,192.168.107.74,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
14727,VPC Flow Log,2024-09-05 09:16:42,IAMUser,test-user,192.168.241.182,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14728,VPC Flow Log,2024-09-10 00:26:17,IAMUser,test-user,192.168.255.115,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
14729,VPC Flow Log,2024-09-07 05:13:38,IAMUser,test-user,192.168.25.201,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
14730,VPC Flow Log,2024-09-08 20:09:31,IAMUser,dev-user,192.168.8.175,us-east-1,OK,VPC,VPC Flow,20,1,0,0,0,
14731,VPC Flow Log,2024-09-10 05:07:58,IAMUser,test-user,192.168.216.192,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
14732,VPC Flow Log,2024-08-30 11:42:08,IAMUser,dev-user,192.168.206.131,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
14733,VPC Flow Log,2024-08-31 21:02:55,IAMUser,test-user,192.168.37.29,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
14734,VPC Flow Log,2024-09-05 03:29:13,IAMUser,dev-user,192.168.4.200,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
14735,VPC Flow Log,2024-09-01 12:06:52,IAMUser,test-user,192.168.177.117,us-east-1,OK,VPC,VPC Flow,12,0,0,0,0,
14736,VPC Flow Log,2024-09-09 11:44:03,IAMUser,test-user,192.168.30.160,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
14737,VPC Flow Log,2024-09-11 09:17:01,IAMUser,admin,192.168.120.48,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14738,VPC Flow Log,2024-09-05 05:55:14,IAMUser,dev-user,192.168.88.75,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
14739,VPC Flow Log,2024-09-05 05:35:24,IAMUser,admin,192.168.23.137,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
14740,VPC Flow Log,2024-09-01 02:08:04,IAMUser,dev-user,192.168.175.85,us-east-1,OK,VPC,VPC Flow,2,1,0,0,0,
14741,VPC Flow Log,2024-09-07 16:26:40,IAMUser,test-user,192.168.136.80,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
14742,VPC Flow Log,2024-08-30 23:32:21,IAMUser,dev-user,192.168.89.23,us-east-1,OK,VPC,VPC Flow,23,1,0,0,0,
14743,VPC Flow Log,2024-09-05 18:01:12,IAMUser,test-user,192.168.218.140,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
14744,VPC Flow Log,2024-09-12 05:25:19,IAMUser,dev-user,192.168.156.80,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
14745,VPC Flow Log,2024-09-11 11:35:47,IAMUser,admin,192.168.250.216,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
14746,VPC Flow Log,2024-08-30 07:24:24,IAMUser,admin,192.168.68.215,us-east-1,OK,VPC,VPC Flow,7,1,0,0,0,
14747,VPC Flow Log,2024-09-04 13:01:26,IAMUser,test-user,192.168.181.89,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
14748,VPC Flow Log,2024-09-10 01:23:52,IAMUser,test-user,192.168.13.140,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
14749,VPC Flow Log,2024-09-08 09:43:32,IAMUser,test-user,192.168.106.6,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14750,VPC Flow Log,2024-09-10 11:07:17,IAMUser,admin,192.168.70.156,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
14751,VPC Flow Log,2024-09-07 01:12:36,IAMUser,test-user,192.168.223.165,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
14752,VPC Flow Log,2024-09-01 07:21:40,IAMUser,test-user,192.168.254.130,us-east-1,OK,VPC,VPC Flow,7,1,0,0,0,
14753,VPC Flow Log,2024-09-02 21:03:54,IAMUser,admin,192.168.139.222,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
14754,VPC Flow Log,2024-08-31 05:27:14,IAMUser,test-user,192.168.181.181,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
14755,VPC Flow Log,2024-09-07 06:12:19,IAMUser,admin,192.168.206.132,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
14756,VPC Flow Log,2024-09-10 12:24:53,IAMUser,admin,192.168.251.243,us-east-1,OK,VPC,VPC Flow,12,0,0,0,0,
14757,VPC Flow Log,2024-09-10 03:30:52,IAMUser,test-user,192.168.114.250,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
14758,VPC Flow Log,2024-09-03 22:47:55,IAMUser,dev-user,192.168.65.169,us-east-1,OK,VPC,VPC Flow,22,1,0,0,0,
14759,VPC Flow Log,2024-09-05 05:34:13,IAMUser,test-user,192.168.199.109,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
14760,VPC Flow Log,2024-09-05 23:02:06,IAMUser,admin,192.168.209.192,us-east-1,OK,VPC,VPC Flow,23,1,0,0,0,
14761,VPC Flow Log,2024-09-05 10:04:34,IAMUser,test-user,192.168.199.242,us-east-1,OK,VPC,VPC Flow,10,0,0,0,0,
14762,VPC Flow Log,2024-09-11 17:57:30,IAMUser,admin,192.168.75.7,us-east-1,OK,VPC,VPC Flow,17,0,0,0,0,
14763,VPC Flow Log,2024-08-30 17:03:10,IAMUser,test-user,192.168.214.246,us-east-1,OK,VPC,VPC Flow,17,0,0,0,0,
14764,VPC Flow Log,2024-09-04 01:32:30,IAMUser,test-user,192.168.250.227,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
14765,VPC Flow Log,2024-09-08 00:44:18,IAMUser,test-user,192.168.159.69,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
14766,VPC Flow Log,2024-09-01 14:35:41,IAMUser,admin,192.168.240.128,us-east-1,OK,VPC,VPC Flow,14,0,0,0,0,
14767,VPC Flow Log,2024-09-02 22:21:03,IAMUser,dev-user,192.168.228.211,us-east-1,OK,VPC,VPC Flow,22,1,0,0,0,
14768,VPC Flow Log,2024-09-07 09:32:51,IAMUser,dev-user,192.168.36.28,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14769,VPC Flow Log,2024-09-04 14:26:14,IAMUser,test-user,192.168.65.214,us-east-1,OK,VPC,VPC Flow,14,0,0,0,0,
14770,VPC Flow Log,2024-08-31 10:50:27,IAMUser,admin,192.168.121.239,us-east-1,OK,VPC,VPC Flow,10,0,0,0,0,
14771,VPC Flow Log,2024-09-11 00:23:56,IAMUser,test-user,192.168.207.27,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
14772,VPC Flow Log,2024-09-06 21:55:11,IAMUser,admin,192.168.199.254,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
14773,VPC Flow Log,2024-08-29 23:30:51,IAMUser,admin,192.168.20.13,us-east-1,OK,VPC,VPC Flow,23,1,0,0,0,
14774,VPC Flow Log,2024-08-31 05:32:46,IAMUser,dev-user,192.168.36.184,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
14775,VPC Flow Log,2024-09-01 20:48:28,IAMUser,admin,192.168.32.248,us-east-1,OK,VPC,VPC Flow,20,1,0,0,0,
14776,VPC Flow Log,2024-09-02 15:57:16,IAMUser,admin,192.168.106.88,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
14777,VPC Flow Log,2024-08-30 21:27:23,IAMUser,admin,192.168.202.163,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
14778,VPC Flow Log,2024-08-31 11:08:17,IAMUser,test-user,192.168.250.197,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
14779,VPC Flow Log,2024-09-02 10:09:32,IAMUser,dev-user,192.168.229.81,us-east-1,OK,VPC,VPC Flow,10,0,0,0,0,
14780,VPC Flow Log,2024-09-06 15:04:07,IAMUser,admin,192.168.182.55,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
14781,VPC Flow Log,2024-09-12 10:51:39,IAMUser,dev-user,192.168.32.44,us-east-1,OK,VPC,VPC Flow,10,0,0,0,0,
14782,VPC Flow Log,2024-08-31 15:30:26,IAMUser,dev-user,192.168.119.138,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
14783,VPC Flow Log,2024-09-03 17:35:52,IAMUser,admin,192.168.173.60,us-east-1,OK,VPC,VPC Flow,17,0,0,0,0,
14784,VPC Flow Log,2024-09-07 09:39:58,IAMUser,admin,192.168.176.151,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14785,VPC Flow Log,2024-09-09 00:17:25,IAMUser,test-user,192.168.27.238,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
14786,VPC Flow Log,2024-08-30 05:36:53,IAMUser,dev-user,192.168.83.96,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
14787,VPC Flow Log,2024-09-10 13:56:24,IAMUser,dev-user,192.168.218.28,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
14788,VPC Flow Log,2024-09-01 20:43:19,IAMUser,dev-user,192.168.249.141,us-east-1,OK,VPC,VPC Flow,20,1,0,0,0,
14789,VPC Flow Log,2024-09-04 14:03:24,IAMUser,test-user,192.168.214.173,us-east-1,OK,VPC,VPC Flow,14,0,0,0,0,
14790,VPC Flow Log,2024-09-01 03:54:54,IAMUser,dev-user,192.168.244.134,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
14791,VPC Flow Log,2024-09-09 00:35:42,IAMUser,dev-user,192.168.254.173,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
14792,VPC Flow Log,2024-09-03 22:32:11,IAMUser,dev-user,192.168.164.16,us-east-1,OK,VPC,VPC Flow,22,1,0,0,0,
14793,VPC Flow Log,2024-09-07 07:09:14,IAMUser,admin,192.168.148.100,us-east-1,OK,VPC,VPC Flow,7,1,0,0,0,
14794,VPC Flow Log,2024-09-10 19:35:28,IAMUser,test-user,192.168.94.125,us-east-1,OK,VPC,VPC Flow,19,1,0,0,0,
14795,VPC Flow Log,2024-09-03 15:21:37,IAMUser,test-user,192.168.164.36,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
14796,VPC Flow Log,2024-09-01 10:48:14,IAMUser,test-user,192.168.198.62,us-east-1,OK,VPC,VPC Flow,10,0,0,0,0,
14797,VPC Flow Log,2024-09-01 02:11:11,IAMUser,dev-user,192.168.22.158,us-east-1,OK,VPC,VPC Flow,2,1,0,0,0,
14798,VPC Flow Log,2024-09-06 20:19:09,IAMUser,admin,192.168.70.195,us-east-1,OK,VPC,VPC Flow,20,1,0,0,0,
14799,VPC Flow Log,2024-09-09 08:18:16,IAMUser,test-user,192.168.178.8,us-east-1,OK,VPC,VPC Flow,8,1,0,0,0,
14800,VPC Flow Log,2024-09-11 06:38:11,IAMUser,admin,192.168.215.113,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
14801,VPC Flow Log,2024-09-08 23:02:24,IAMUser,admin,192.168.32.240,us-east-1,OK,VPC,VPC Flow,23,1,0,0,0,
14802,VPC Flow Log,2024-09-12 02:48:40,IAMUser,dev-user,192.168.42.131,us-east-1,OK,VPC,VPC Flow,2,1,0,0,0,
14803,VPC Flow Log,2024-09-11 23:51:28,IAMUser,test-user,192.168.69.149,us-east-1,OK,VPC,VPC Flow,23,1,0,0,0,
14804,VPC Flow Log,2024-08-31 16:36:48,IAMUser,admin,192.168.106.175,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
14805,VPC Flow Log,2024-09-01 14:54:32,IAMUser,test-user,192.168.92.52,us-east-1,OK,VPC,VPC Flow,14,0,0,0,0,
14806,VPC Flow Log,2024-09-04 06:05:07,IAMUser,dev-user,192.168.55.252,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
14807,VPC Flow Log,2024-09-04 17:03:37,IAMUser,dev-user,192.168.252.185,us-east-1,OK,VPC,VPC Flow,17,0,0,0,0,
14808,VPC Flow Log,2024-09-03 20:46:25,IAMUser,dev-user,192.168.22.80,us-east-1,OK,VPC,VPC Flow,20,1,0,0,0,
14809,VPC Flow Log,2024-08-30 20:30:07,IAMUser,test-user,192.168.108.99,us-east-1,OK,VPC,VPC Flow,20,1,0,0,0,
